"","DateTime","Precip_045394","Precip_045395","Precip_045857","Precip_045858","Precip_045859","Precip_Avg","Temp_045394","Temp_045395","Temp_045857","Temp_045858","Temp_045859","Temp_Avg","RH_045394","RH_045395","RH_045857","RH_045858","RH_045859","RH_Avg","Wind_045394","Wind_045395","Wind_045857","Wind_045858","Wind_045859","Wind_Avg","RN_045394","RN_045395","RN_045857","RN_045858","RN_045859","RN_Avg","VP_045394","VP_045395","VP_045857","VP_045858","VP_045859","VP_Avg","LW_045394","LW_045395","LW_045857","LW_045858","LW_045859","LW_Avg"
"19","2009-12-01T18:00:00-05:00","0","0","0","0","0","0","5.84000000000003","5.55000000000001","6.32000000000005","5.91000000000003","5.69","5.8620000000000241","0.625848556282106","0.628731752424836","0.618455942142637","0.624239581906373","0.625130677062497","0.62448130196368978","533477.148076654","547539.507308833","543331.674173336","526699.955876208","569460.55821277","544101.76872956019","26131507.2","25546752","27439257.6","26752204.8","27101952","26594334.720000003","578.617234275005","569.719414927363","591.058128516452","579.931589422551","571.981205769823","578.26151458223887","26743392","26562816","26641440","26789184","26379648","26623296"
"20","2009-12-01T19:00:00-05:00","0","0","0","0","0","0","6.39000000000004","6.12","6.85000000000002","6.47000000000003","6.25","6.4160000000000181","0.622121538833118","0.624431249418021","0.616648949473167","0.62041916239084","0.621817251263944","0.62108763027581793","462382.901275555","476572.563205227","469303.93120024","457349.894168568","498150.512194859","472751.9604088898","20170857.6","19848758.4","21231158.4","20676816","20741788.8","20533875.84","597.436764026467","588.590259996969","611.215736065079","599.094147000356","591.408743887465","597.54913019526725","26743392","26562816","26641440","26789184","26379648","26623296"
"21","2009-12-01T20:00:00-05:00","0","0","0","0","0","0","6.94","6.68000000000001","7.38","7.03000000000003","6.81","6.968000000000008","0.618000375349865","0.62008362223884","0.614301429306438","0.616124798819345","0.617989522733496","0.61729994968959689","391925.675892764","406024.847318486","396224.785655819","388362.954360995","427170.023217922","401941.6572891972","13792204.8","13540608","14569113.6","14157158.4","14169600","14045736.959999999","616.350272835501","607.484101467174","631.402438004093","618.283901416472","610.864490641997","616.87704087304735","26743392","26562816","26640576","26788320","26379648","26622950.4"
"22","2009-12-01T21:00:00-05:00","0","0","0","0","0","0","7.49000000000001","7.24000000000001","7.91000000000003","7.59000000000003","7.36000000000001","7.5180000000000176","0.613361203868662","0.615333654394716","0.61142445338634","0.611371429709433","0.614142030569925","0.6131265543858152","322304.427322989","335780.458561841","325562.95022622","320199.14603259","357149.843914288","332199.36521158565","4227379.2","4111257.6","4284057.6","4353177.6","4277145.6","4250603.5200000005","635.192455676062","626.435976416788","651.582254844613","637.469237363161","630.376090736501","636.211203007425","23723712","23769504","23549184","23968224","23767776","23755680"
"23","2009-12-01T22:00:00-05:00","0","0","0","0","0","0","6.02000000000004","5.81","6.43000000000001","6.13","5.96000000000004","6.070000000000018","0.670361179665848","0.671160472234381","0.666044880988298","0.668548064817589","0.667978166608124","0.668818552862848","306321.814776552","316748.810409763","302565.349080161","305988.988037151","333340.560988308","312993.104658387","0","0","0","0","0","0","627.53391628637","619.22243517683","641.382308292876","630.610148257503","622.715107492637","628.29278310124323","23723712","23769504","23550048","23968224","23767776","23755852.8"
"24","2009-12-01T23:00:00-05:00","0","0","0","0","0","0","4.54000000000002","4.38","4.95000000000005","4.66000000000003","4.55000000000001","4.6160000000000228","0.733934276496965","0.732705068528501","0.726230751433434","0.732281142913456","0.72778686632702","0.73058762113987519","296655.378242162","303739.934233219","288773.824409346","298198.932794871","313404.61178483","300154.53629288555","0","0","0","0","0","0","619.870928758454","611.942482192686","631.176453558012","623.68435718466","615.108915782671","620.35662749529661","23724576","23769504","23550912","23969088","23768640","23756544"
"25","2009-12-02T00:00:00-05:00","0","0","0","0","0","0","3.07000000000005","2.94","3.47000000000003","3.20000000000005","3.15000000000003","3.1660000000000315","0.803846658548145","0.801287697724734","0.79254800249921","0.802415510519115","0.793090256066524","0.79863762507154556","294168.844903739","296593.720661783","285498.076602978","296511.910209354","298825.363742772","294319.58322412521","0","0","0","0","0","0","612.215025784986","604.674333262097","620.912797510892","616.770494537367","607.451242888829","612.40477879683419","20528640","20454336","20671200","20568384","20527776","20550067.2"
"26","2009-12-02T01:00:00-05:00","0","0","0","0","0","0","2.58000000000004","2.46000000000004","2.95000000000005","2.70000000000005","2.68000000000001","2.6740000000000377","0.807223597203204","0.804034531337422","0.798868500720526","0.806231375224235","0.796384439901559","0.80254848887738928","275816.35351081","275567.243336359","277026.2104567","280161.24271569","281755.420746434","278065.2941531986","0","0","0","0","0","0","593.791902900779","586.422144265398","603.275964875949","598.137825421951","589.994184101383","594.32440431309192","20528640","20454336","20672064","20568384","20527776","20550240"
"27","2009-12-02T02:00:00-05:00","0","0","0","0","0","0","2.10000000000002","1.98000000000002","2.42000000000002","2.21000000000004","2.22000000000003","2.1860000000000261","0.809328796584429","0.806083297518885","0.805123553335554","0.808689637020419","0.798488063101255","0.80554266951210829","279821.309838976","276254.458005658","283530.258956606","282813.213835563","280460.841330835","280576.01639352756","0","0","0","0","0","0","575.340103552235","568.146474233814","585.547954756857","579.412236283018","572.510834413303","576.19152064784544","20528640","20453472","20672064","20568384","20527776","20550067.2"
"28","2009-12-02T03:00:00-05:00","0","0","0","0","0","0","1.61000000000001","1.5","1.90000000000003","1.71000000000004","1.75","1.6940000000000162","0.811171386498631","0.807369711293934","0.81020799914331","0.8108775980312","0.800489153039639","0.80802316960134279","305305.131041062","296453.999939282","304956.50784989","305305.131041062","296461.554094287","301696.46479311661","0","0","0","0","0","0","556.804031824141","549.843848542774","567.800005423899","560.601235023043","555.0052470772","558.01087357821143","20314368","20268576","20444832","20359296","20357568","20348928"
"29","2009-12-02T04:00:00-05:00","0","0","0","0","0","0","1.16000000000003","1.08000000000004","1.43000000000001","1.26000000000005","1.33000000000004","1.252000000000034","0.823347443396756","0.818572833002951","0.823214729932915","0.822443709179895","0.811083529652777","0.81973244903305886","297076.571947369","288003.743975664","295669.838786441","295772.073975891","287206.907994916","292745.82733605622","0","0","0","0","0","0","547.206115368297","540.912397633231","557.82796833323","550.547035093763","545.678222332353","548.43434775217474","20314368","20268576","20444832","20359296","20357568","20348928"
"30","2009-12-02T05:00:00-05:00","0","0","0","0","0","0","0.710000000000036","0.660000000000025","0.960000000000036","0.800000000000011","0.900000000000034","0.80600000000002825","0.835504129108069","0.829839821431647","0.836318643326024","0.834547235671056","0.822394232483145","0.83172081240398832","292977.546170351","284149.62143209","290082.772849406","291649.595782336","282825.091503565","288336.92554754962","0","0","0","0","0","0","537.579597891809","532.012101047338","547.887045839232","540.460517755027","536.441973445167","538.87624719571465","20314368","20268576","20444832","20360160","20357568","20349100.8"
"31","2009-12-02T06:00:00-05:00","0","0","0","0","0","0","0.260000000000048","0.230000000000018","0.490000000000009","0.350000000000023","0.480000000000018","0.36200000000002319","0.847688844181682","0.841646876711122","0.84948594628941","0.846051517631482","0.833028371544641","0.84358031127166733","293181.312364891","283318.234301995","288410.395596275","293439.637077202","281629.543904754","287995.82464902336","0","0","0","0","0","0","527.964911009511","523.064141354385","537.961311980097","530.389220315783","527.157921604116","529.30750125277837","20108736","20082816","20220192","20154528","20163168","20145888"
"32","2009-12-02T07:00:00-05:00","0","0","0","0","0","0","-0.0199999999999818","-0.0399999999999636","0.210000000000036","0.07000000000005","0.200000000000045","0.084000000000037114","0.856311269363819","0.849999626324383","0.858085144689913","0.854571705098114","0.842067285857165","0.85220700626667889","272588.919158501","263419.416869752","265080.49434087","266511.440474888","255266.310632641","264573.31629533041","0","0","0","0","0","0","522.618340625652","518.01371690925","532.508134163722","524.973394514544","522.189379495315","524.06059314169647","20109600","20082816","20220192","20154528","20163168","20146060.8"
"33","2009-12-02T08:00:00-05:00","0","0","0","0","0","0","-0.299999999999955","-0.310000000000002","-0.0799999999999841","-0.20999999999998","-0.0799999999999841","-0.19599999999998102","0.865076152385313","0.858289242592238","0.867349756939915","0.863125137904441","0.851175093135162","0.86100307659141373","253476.161056617","244536.422808546","243912.877298432","242425.528952707","229668.037306021","242803.80548446462","0","0","0","0","0","0","517.334477826788","512.902490681956","527.054531284063","519.556973610121","517.225820568367","518.814858794259","20109600","20082816","20220192","20154528","20163168","20146060.8"
"34","2009-12-02T09:00:00-05:00","0","0","0","0","0","0","-0.569999999999993","-0.589999999999975","-0.370000000000005","-0.489999999999952","-0.349999999999966","-0.47399999999997816","0.873140796621141","0.867355192968179","0.876675428027349","0.871720884442873","0.859819710270252","0.8697424024659588","236202.493737894","226684.359089903","225522.206161611","222108.505375188","207505.748778197","223604.66262855861","0","0","0","0","0","0","511.99030503585","507.856621906122","521.60742048025","514.14680983771","512.323760644095","513.58498358080544","19850400","19840032","19948896","19903104","19928160","19894118.4"
"35","2009-12-02T10:00:00-05:00","0","0","0","0","0","0","-0.689999999999998","-0.689999999999998","-0.5","-0.599999999999966","-0.45999999999998","-0.58799999999998831","0.879423826251594","0.872973501581094","0.883124724919274","0.877790536408191","0.866539721631996","0.87597046215842977","244925.332622005","238465.565212255","237033.79809639","234785.541769505","226047.895809716","236251.62670197422","0","0","0","0","0","0","511.180406291972","507.431042802657","520.493487584783","513.592096298547","512.209146501947","512.98123589598117","19851264","19840032","19948896","19903104","19928160","19894291.2"
"36","2009-12-02T11:00:00-05:00","0","0","0","0","0","0","-0.810000000000002","-0.779999999999973","-0.639999999999986","-0.70999999999998","-0.560000000000002","-0.69999999999998863","0.885955689644191","0.878067609799497","0.890357940488661","0.88388080553024","0.872762692876994","0.88220494766791657","252577.806150897","251315.605500335","249235.173376472","248026.696885638","246641.357115955","249559.32780585942","0","0","0","0","0","0","510.484696988221","507.049486473874","519.427592613975","513.021690656838","512.14183265924","512.42505987842958","19851264","19840032","19948896","19903104","19928160","19894291.2"
"37","2009-12-02T12:00:00-05:00","0","0","0","0","0","0","-0.919999999999959","-0.879999999999995","-0.769999999999982","-0.819999999999993","-0.669999999999959","-0.81199999999997774","0.891801384994604","0.88375875611673","0.896815488675588","0.890156402063552","0.879601494441753","0.88842670525844558","261542.37603876","265079.086281811","261843.32170212","260740.541933931","269569.384611829","263754.94211369019","0","0","0","0","0","0","509.738480553255","506.620770686859","518.25399591158","512.530567643549","512.030429466524","511.83484885235339","20300544","20293632","20435328","20356704","20406816","20358604.8"
"38","2009-12-02T13:00:00-05:00","0","0","0","0","0","0","1.20000000000005","1.22000000000003","1.37","1.31","1.43000000000001","1.306000000000018","0.826348397247968","0.820267549515963","0.830145163081814","0.825688225378547","0.816982494227445","0.82388636589034725","266566.054192952","267979.318605","266776.002758869","256683.625219841","264238.548224895","264448.70980031142","9076838.4","9108633.6","9140428.8","9365760","9236505.6","9185633.28","550.78166394686","547.514851812047","560.108072204103","554.70694406197","553.604871666776","553.34328073835127","20299680","20293632","20433600","20355840","20406816","20357913.6"
"39","2009-12-02T14:00:00-05:00","0","0","0","0","0","0","3.32000000000005","3.33000000000004","3.51000000000005","3.44","3.52000000000004","3.4240000000000359","0.763578918096729","0.758564729031545","0.766067181540338","0.763453177258596","0.757063605789561","0.7617455223433538","271590.2607974","269680.130525035","272468.396699507","252709.292080841","258265.194310035","264942.65488256363","20174745.6","20104243.2","20359296","20714572.8","20286028.8","20327777.279999997","591.916952931464","588.445457155862","601.862289131876","596.85419669781","595.208181149041","594.85741541321067","20298816","20293632","20431872","20354976","20405952","20357049.6"
"40","2009-12-02T15:00:00-05:00","0","0","0","0","0","0","5.44","5.43000000000001","5.65000000000003","5.57000000000005","5.62","5.5420000000000185","0.703895859368454","0.700356364574698","0.705357466023443","0.704194311253477","0.699341653393851","0.70262913092278456","277322.466453766","272588.919158501","277494.688035645","247600.452342075","253011.892969481","265603.68379189365","28076544","27968716.8","28133222.4","28777420.8","28035072","28198195.2","632.978081692552","629.35806078943","643.600422850829","638.984931976696","636.785659960962","636.34143145409382","23137920","23046336","23409216","23196672","23187168","23195462.4"
"41","2009-12-02T16:00:00-05:00","0","0","0","0","0","0","6.87","6.80000000000001","7.13","6.99000000000001","6.98000000000002","6.9540000000000077","0.658438919365913","0.657450489480541","0.659632702164862","0.659332936563336","0.657789451702224","0.65852889985537522","374064.107789026","364068.112132881","373368.98039339","333555.477892359","338143.15359031","356639.96635959315","33897830.4","33472051.2","33842534.4","34822656","34041600","34015334.4","653.534114581173","649.424354071566","666.495754243067","659.831388610741","657.835465005585","657.42421530242632","23137920","23046336","23407488","23195808","23186304","23194771.2"
"42","2009-12-02T17:00:00-05:00","0","0","0","0","0","0","8.29000000000002","8.17000000000002","8.61000000000001","8.41000000000003","8.34000000000003","8.3640000000000221","0.616375605844145","0.617233765575374","0.61689202230247","0.617357819290437","0.618712363775819","0.617314315357649","479030.928972232","465752.901904003","475965.986280532","431478.693462377","433369.860105661","457119.67414496094","35536492.8","34867411.2","35354016","35883475.2","35938771.2","35516033.279999994","674.045220136816","669.506302345309","689.401994598986","680.637338685909","678.899995562392","678.49817026588244","23137056","23046336","23406624","23195808","23186304","23194425.6"
"43","2009-12-02T18:00:00-05:00","0","0","0","0","0","0","9.72000000000003","9.54000000000002","10.1","9.83000000000004","9.70000000000005","9.7780000000000289","0.576719882288697","0.579562811802609","0.576482004668328","0.578157130185858","0.58194292875158","0.57857295153941446","587833.116562856","570811.786059118","580462.053085299","536240.609875828","534078.509284918","561885.21497360372","27524102.4","27074822.4","27442540.8","28269216","27976147.2","27657365.759999998","694.574253508919","689.612178287249","712.191837934702","701.4616039701","699.924604125238","699.55289556524167","26260416","26000352","26753760","26244864","26085888","26269056"
"44","2009-12-02T19:00:00-05:00","0","0","0","0","0","0","8.68000000000001","8.51000000000005","9.03000000000003","8.78000000000003","8.67000000000002","8.7340000000000284","0.675658122004713","0.678032485352465","0.677792612812315","0.677958457527569","0.681025623399098","0.678093460219232","542527.333726145","521194.706834212","528703.760803723","481446.508430584","477607.602753558","510295.98250964441","21247315.2","21037190.4","21233491.2","21850041.6","21410438.4","21355695.360000003","758.661029241468","752.614824927984","779.269105774476","766.409728158154","764.170702521677","764.2250781247518","26260416","26000352","26754624","26245728","26085888","26269401.6"
"45","2009-12-02T20:00:00-05:00","0.0139296","0.0124224","0.0239712","0.0234624","0.0241056","0.019578240000000004","7.64000000000004","7.48000000000002","7.97000000000003","7.73000000000002","7.63","7.6900000000000217","0.786207460506474","0.788017828391201","0.790836307956478","0.789638894108977","0.79229168607488","0.789398435407602","513050.882529209","490871.393927167","500217.200567913","454996.706801269","451603.468968076","482147.93055872683","14515632","14338684.8","14559868.8","14948323.2","14615164.8","14595534.719999999","822.570061773846","815.508393878616","846.226120150201","831.246341576959","828.370367495999","828.78425697512409","26261280","26000352","26754624","26245728","26085888","26269574.4"
"46","2009-12-02T21:00:00-05:00","0.0209376","0.0270432","0.0252384","0.0341568","0.0418848","0.029852160000000006","6.60000000000002","6.45000000000005","6.90000000000003","6.68000000000001","6.60000000000002","6.6460000000000266","0.909722697372017","0.910728298193098","0.918001354157573","0.914527495463482","0.91591054720251","0.91377807847773584","504026.083896459","484481.403432578","499003.946116661","460570.352775773","462681.478894498","482152.65302319388","2535321.6","2482790.4","2600294.4","2564352","2525644.8","2541680.6399999997","886.348543486913","878.214405483773","913.04097938068","895.945149853791","892.377404479848","893.185296537001","28597536","28538784","28799712","28662336","28649376","28649548.8"
"47","2009-12-02T22:00:00-05:00","0.0167136","0.0191712","0.0237024","0.0238176","0.0267648","0.022033920000000002","6.62","6.49000000000001","6.95000000000005","6.72000000000003","6.68000000000001","6.69200000000002","0.925699290064901","0.926372119552312","0.930280893913056","0.929174072323192","0.929630960619209","0.928231467294534","582441.74707519","581495.108010377","586658.544913479","557596.04061722","583574.279899311","578353.14410311542","0","0","0","0","0","0","903.156197826954","895.763582215393","928.433648974511","912.800229887958","910.74172668651","910.17907711826524","28597536","28538784","28799712","28662336","28649376","28649548.8"
"48","2009-12-02T23:00:00-05:00","0.041088","0.0369312","0.0255648","0.031968","0.0333792","0.03378624","6.65000000000003","6.53000000000003","7","6.76000000000005","6.77000000000004","6.74200000000003","0.940954865983063","0.941749553353396","0.942372471665018","0.943698521137837","0.942491956468502","0.94225347372156332","664800.138628144","683404.33852881","675040.606778585","654034.303687505","704406.435405015","676337.1646056117","0","0","0","0","0","0","919.936171954049","913.143783595967","943.731799943215","929.62020255205","929.069657849367","927.10032317892967","28597536","28538784","28799712","28662336","28649376","28649548.8"
"49","2009-12-03T00:00:00-05:00","0.018912","0.015024","0.0245472","0.018624","0.013776","0.01817664","6.67000000000002","6.57000000000005","7.05000000000001","6.80000000000001","6.86000000000001","6.7900000000000205","0.956712987445414","0.957012761629349","0.954355403503322","0.957984118163973","0.955073193866693","0.95622769292175014","749803.174173063","786743.522284105","764266.973417012","751606.506752037","826244.69526164","775732.97437757137","0","0","0","0","0","0","936.629355004736","930.501137682137","959.013604535462","946.289077434586","947.308246266088","943.94828418460179","30014496","29972160","30213216","30101760","30106944","30081715.2"
"50","2009-12-03T01:00:00-05:00","0.0211008","0.0204576","0.0391104","0.0332448","0.0318144","0.029145599999999994","7.27000000000004","7.20000000000005","7.66000000000003","7.42000000000002","7.53000000000003","7.4160000000000341","0.965043034919594","0.965802295807719","0.963674896508409","0.966377120687488","0.965297853542461","0.96523904029313423","755581.214292679","797582.449556157","762478.898582774","752835.580710689","832234.74165406","780142.5769592718","0","0","0","0","0","0","984.473988059596","980.539743980313","1009.62193498521","995.998575526013","1002.38989037531","994.60482658528838","30014496","29972160","30212352","30100896","30106944","30081369.6"
